日付,曜日,特定日,587番台,,,,,588番台,,,,,600番台,,,,,601番台,,,,,602番台,,,,,603番台,,,,,605番台,,,,,606番台,,,,,607番台,,,,,608番台,,,,,682番台,,,,,683番台,,,,,687番台,,,,,688番台,,,,,700番台,,,,,701番台,,,,,702番台,,,,,703番台,,,,,1178番台,,,,,1180番台,,,,,1181番台,,,,,1182番台,,,,,1183番台,,,,,1185番台,,,,,1186番台,,,,,1187番台,,,,,1188番台,,,,
,,,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成
2025-10-16,木,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-622,"5,942",0,13,1/457,"+6,169","8,846",0,15,1/590,"-3,874","5,975",0,16,1/373,"-1,090","2,420",0,6,1/403,+124,"9,607",0,28,1/343,"-1,217","5,160",0,13,1/397,"+2,354","8,454",0,25,1/338,-896,"3,684",0,7,1/526,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-10-15,水,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+4,554","2,457",0,5,1/491,"-2,438","2,632",0,5,1/526,+532,"3,503",0,6,1/584,+299,441,0,1,1/441,-725,698,0,2,1/349,+72,"2,438",0,6,1/406,+347,265,0,1,1/265,+727,"3,660",0,8,1/458,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-10-14,火,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-723,"3,672",0,7,1/525,+848,"7,368",0,17,1/433,"-1,194","3,226",0,7,1/461,-810,"3,744",0,9,1/416,-921,"2,187",0,4,1/547,"-1,809","1,704",0,3,1/568,-887,"2,057",0,6,1/343,"-2,582","3,635",0,6,1/606,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-10-13,月,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,645","4,068",0,10,1/407,"-4,128","6,471",0,15,1/431,-756,"4,971",0,11,1/452,"+6,455","8,470",0,17,1/498,"+3,241","8,812",0,23,1/383,"-1,657","3,689",0,9,1/410,"-2,022","4,080",0,11,1/371,"-2,232","5,917",0,17,1/348,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-10-12,日,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+1,029","6,530",0,20,1/327,+961,754,0,2,1/377,+363,"4,173",0,10,1/417,"+3,031","4,045",0,7,1/578,-943,"3,686",0,8,1/461,"-2,397","7,583",0,17,1/446,"-1,618","4,503",0,13,1/346,-74,"5,651",0,12,1/471,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-10-11,土,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,252","3,226",0,8,1/403,"+5,561","5,976",0,9,1/664,+448,"4,646",0,9,1/516,"-1,229","1,920",0,3,1/640,"+3,358","6,459",0,10,1/646,-626,"2,955",0,7,1/422,"-1,281","6,096",0,12,1/508,"+1,449","6,014",0,17,1/354,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-10-10,金,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-160,316,0,1,1/316,-842,"3,356",0,7,1/479,-881,"3,650",0,8,1/456,-672,575,0,1,1/575,-784,"3,419",0,9,1/380,-327,900,0,3,1/300,"-2,958","2,456",0,5,1/491,"-1,597","2,178",0,6,1/363,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-10-09,木,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-703,"5,742",0,14,1/410,"-1,937","3,526",0,5,1/705,"-2,538","4,559",0,9,1/507,"+1,232","3,508",0,5,1/702,"+4,245","6,082",0,10,1/608,-793,932,0,2,1/466,-612,"1,563",0,2,1/782,"-4,089","5,617",0,13,1/432,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-10-07,火,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-614,545,0,2,1/273,"-1,317","4,546",0,10,1/455,"-1,248","2,057",0,5,1/411,-164,"1,599",0,5,1/320,"-1,652","2,935",0,7,1/419,-561,"3,010",0,6,1/502,-821,853,0,2,1/427,-69,"2,153",0,5,1/431,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-10-06,月,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,988","5,183",0,11,1/471,-258,"8,393",0,18,1/466,"-1,490","7,336",0,20,1/367,"+1,704","6,922",0,14,1/494,"+1,597","4,819",0,14,1/344,"-3,201","5,844",0,11,1/531,-863,"6,666",0,16,1/417,"+8,590","8,726",0,12,1/727,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-10-05,日,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,738","7,161",0,19,1/377,"-1,015","4,658",0,13,1/358,+127,"2,912",0,7,1/416,-7,"6,636",0,18,1/369,"-1,016","3,186",0,8,1/398,-344,"5,337",0,13,1/411,-806,"5,371",0,12,1/448,"+6,687","4,187",0,5,1/837,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-10-04,土,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+1,959","5,058",0,8,1/632,+310,"5,133",0,12,1/428,"-1,797","4,496",0,11,1/409,+677,"4,789",0,10,1/479,-810,"4,308",0,9,1/479,"-1,158","2,582",0,7,1/369,-873,"2,101",0,5,1/420,"-3,405","5,758",0,15,1/384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-10-03,金,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+8,422","7,800",0,12,1/650,-309,"5,261",0,16,1/329,"-2,792","5,350",0,14,1/382,"-1,829","4,944",0,12,1/412,"+8,887","7,569",0,14,1/541,"-1,137","1,721",0,4,1/430,-731,"6,360",0,18,1/353,"-2,725","6,102",0,12,1/509,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-10-02,木,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,301","1,737",0,5,1/347,"+1,330","5,338",0,9,1/593,"+6,354","7,553",0,12,1/629,-830,588,0,1,1/588,"+2,899","3,901",0,9,1/433,-698,"2,853",0,6,1/476,"-1,120","2,792",0,6,1/465,+345,"5,899",0,16,1/369,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-10-01,水,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,426","4,555",0,13,1/350,"-1,086","2,782",0,6,1/464,-345,764,0,3,1/255,"+7,422","6,926",0,10,1/693,+597,"1,865",0,4,1/466,+401,"3,436",0,7,1/491,"-1,499","1,951",0,4,1/488,+862,"4,997",0,10,1/500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-30,火,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-785,"1,287",0,3,1/429,"-1,851","5,546",0,9,1/616,"+1,534","4,981",0,9,1/553,"-1,662","2,525",0,4,1/631,-124,"2,742",0,8,1/343,-979,"4,258",0,10,1/426,"+1,646","3,736",0,9,1/415,"-1,794","2,114",0,6,1/352,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-29,月,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-573,393,0,1,1/393,"+3,548","6,012",0,7,1/859,-757,"2,537",0,4,1/634,-770,"5,773",0,13,1/444,"+2,639","3,280",0,7,1/469,+354,725,0,2,1/363,"+1,739","6,069",0,18,1/337,+745,"2,509",0,3,1/836,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-28,日,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,675","6,303",0,19,1/332,"+1,008","5,066",0,10,1/507,"-2,492","5,777",0,12,1/481,"-1,122","1,292",0,2,1/646,-15,"1,611",0,4,1/403,"-2,070","6,078",0,14,1/434,-151,"2,871",0,7,1/410,"-1,823","8,072",0,27,1/299,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-27,土,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+7,205","7,334",0,10,1/733,"+4,033","3,539",0,7,1/506,"-3,697","6,180",0,13,1/475,"-1,905","3,886",0,10,1/389,-837,"6,352",0,13,1/489,"-2,065","2,179",0,5,1/436,-331,"4,271",0,9,1/475,"-2,158","3,699",0,8,1/462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-26,金,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-2,113","5,760",0,16,1/360,"+1,019","7,112",0,16,1/445,"-4,262","7,984",0,16,1/499,"+2,313","7,095",0,18,1/394,-553,"7,806",0,17,1/459,"+2,056","8,013",0,20,1/401,"+1,016","7,930",0,21,1/378,"-1,162","7,760",0,17,1/456,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-25,木,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-131,231,0,1,1/231,"+2,497","4,298",0,6,1/716,+193,"1,878",0,5,1/376,-168,"1,795",0,4,1/449,-616,"3,390",0,6,1/565,"+1,718","3,714",0,10,1/371,-878,634,0,1,1/634,"-2,437","2,511",0,5,1/502,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-23,火,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+766,"7,144",0,12,1/595,"-3,846","4,974",0,12,1/415,+550,"6,100",0,19,1/321,"-1,923","7,884",0,22,1/358,-629,"6,845",0,19,1/360,"-2,909","2,930",0,5,1/586,"-3,140","4,287",0,9,1/476,"+2,802","8,650",0,28,1/309,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-22,月,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-43,"3,453",0,10,1/345,"+2,472","6,462",0,12,1/539,"-1,155","1,131",0,2,1/566,-879,"1,760",0,4,1/440,"+1,130","5,622",0,14,1/402,"+1,395","4,709",0,9,1/523,"+8,064","6,998",0,12,1/583,-123,261,0,1,1/261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-21,日,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-2,940","4,078",0,11,1/371,"-1,356","5,537",0,10,1/554,"-1,601","5,082",0,16,1/318,"+5,889","5,796",0,12,1/483,-808,"3,687",0,10,1/369,+779,"5,274",0,11,1/479,-185,"3,650",0,6,1/608,-952,"2,264",0,5,1/453,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-20,土,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+5,884","5,932",0,10,1/593,+43,"2,720",0,7,1/389,-462,"2,672",0,6,1/445,-86,"5,070",0,12,1/423,"+3,451","2,248",0,3,1/749,"-2,492","2,226",0,4,1/557,-819,"2,830",0,7,1/404,"+7,732","3,580",0,3,1/1193,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-19,金,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-604,"2,201",0,6,1/367,+713,"4,577",0,7,1/654,-558,"2,392",0,5,1/478,"-2,369","5,474",0,11,1/498,-637,997,0,3,1/332,"+1,368","5,907",0,12,1/492,-755,600,0,1,1/600,"+1,483","5,310",0,15,1/354,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-18,木,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+834,"1,015",0,2,1/508,"+8,065","4,065",0,5,1/813,+204,861,0,2,1/431,"-1,710","2,804",0,8,1/351,-408,518,0,1,1/518,"-2,114","3,574",0,8,1/447,"+1,154","5,085",0,17,1/299,+49,379,0,2,1/190,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-17,水,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-2,023","3,462",0,9,1/385,-751,"4,153",0,9,1/461,"+2,504","3,402",0,5,1/680,+29,"2,380",0,7,1/340,-443,820,0,2,1/410,-463,918,0,2,1/459,-673,"1,999",0,5,1/400,"-1,172","5,667",0,14,1/405,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-16,火,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+636,"8,193",0,24,1/341,"-1,886","1,676",0,4,1/419,"+2,007","6,978",0,16,1/436,"-1,281","1,080",0,2,1/540,"+10,237","9,118",0,15,1/608,"-1,651","3,081",0,7,1/440,"+1,300","6,408",0,18,1/356,-267,"4,053",0,11,1/368,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-15,月,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-2,704","5,804",0,14,1/415,+619,"6,746",0,14,1/482,"-2,279","3,728",0,10,1/373,"-1,567","3,341",0,6,1/557,"+2,237","4,614",0,10,1/461,"-1,758","4,030",0,12,1/336,-224,"3,089",0,6,1/515,-338,"3,135",0,5,1/627,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-14,日,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-728,"4,936",0,10,1/494,"-1,215","5,442",0,12,1/454,"-1,050","3,778",0,9,1/420,-325,"6,193",0,15,1/413,-204,"5,040",0,11,1/458,-263,"6,646",0,22,1/302,"+1,328","5,515",0,9,1/613,"-3,524","6,671",0,14,1/477,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-13,土,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+4,985","7,257",0,12,1/605,"+4,350","7,834",0,22,1/356,"-2,230","4,872",0,14,1/348,-534,"6,789",0,11,1/617,-803,"5,712",0,12,1/476,-156,"5,560",0,12,1/463,"-1,228","6,908",0,18,1/384,"-1,797","3,869",0,8,1/484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-12,金,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-752,"4,924",0,9,1/547,-368,413,0,1,1/413,"+4,291","7,395",0,15,1/493,"+2,805","3,379",0,5,1/676,"+6,031","3,588",0,3,1/1196,"-1,141","1,575",0,2,1/788,-606,668,0,1,1/668,"-1,266","2,659",0,7,1/380,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-11,木,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,108","2,547",0,6,1/425,"-2,158","1,902",0,4,1/476,+378,"3,846",0,10,1/385,-108,379,0,1,1/379,"-1,880","3,392",0,7,1/485,-249,"6,798",0,15,1/453,-525,749,0,3,1/250,"-1,010","3,075",0,5,1/615,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-10,水,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,286","3,265",0,10,1/327,"-1,956","2,209",0,4,1/552,"-1,093","2,971",0,7,1/424,"+3,959","3,163",0,4,1/791,"-1,252","2,007",0,4,1/502,-566,"5,374",0,16,1/336,+283,"1,476",0,3,1/492,"-3,260","3,281",0,8,1/410,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-09,火,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-733,"6,051",0,14,1/432,+748,"5,136",0,14,1/367,"-1,035","4,769",0,14,1/341,"-2,884","3,026",0,6,1/504,+299,"3,641",0,11,1/331,"-1,880","5,774",0,13,1/444,-540,"1,749",0,3,1/583,"-2,997","4,773",0,10,1/477,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-07,日,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-2,963","7,085",0,21,1/337,"-2,769","3,457",0,9,1/384,"+2,220","3,777",0,7,1/540,"-1,333","5,279",0,14,1/377,"-1,868","4,350",0,15,1/290,-329,"3,946",0,9,1/438,-116,"5,778",0,9,1/642,"+1,014","5,356",0,10,1/536,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-06,土,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-679,"8,816",0,23,1/383,"+4,136","7,819",0,14,1/559,"-2,079","4,966",0,11,1/451,"-1,946","4,831",0,12,1/403,-506,"7,685",0,18,1/427,+945,"5,017",0,10,1/502,"-1,066","6,819",0,13,1/525,"+3,332","8,592",0,22,1/391,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-05,金,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-289,253,0,1,1/253,+535,"6,423",0,12,1/535,"+8,803","7,893",0,17,1/464,"+4,236","2,798",0,3,1/933,"-1,844","2,860",0,8,1/358,"+1,189","3,029",0,6,1/505,-772,"4,861",0,12,1/405,-193,"3,292",0,10,1/329,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
